"filename", "language", "Markdown", "YAML", "JSON", "MS SQL", "Python", "JavaScript", "HTML", "TypeScript", "PowerShell", "JSON with Comments", "TypeScript JSX", "PostCSS", "comment", "blank", "total"
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\performanceDashboard.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 5, 18, 105
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\performanceLogger.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 31, 13, 114
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\performanceMonitor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 32, 70, 410
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\queryOptimizer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 74, 53, 320
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\reactPerformanceMonitor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 29, 28, 169
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\renderOptimization.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 24, 24, 147
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\rsipTree.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 11, 14, 75
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\ruleSearchOptimizer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 353, 0, 0, 0, 0, 89, 71, 513
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\runtimeI18n.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 10, 35
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\schemaChecker.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 9, 44, 265
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\schemaOptimizer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 32, 40, 278
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\soundManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 16, 13, 68
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\storage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 13, 39, 272
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\supabaseConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 3, 10
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\supabaseStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\theme.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 32, 20, 153
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\time.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 23, 19, 123
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\timeLimit.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 25, 24, 152
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\timerConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 30, 41, 216
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\utils\toast.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 14, 60
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250122000000_performance_optimization_v2.sql", "MS SQL", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 110
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250730021823_winter_flame.sql", "MS SQL", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 70, 10, 163
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250801160754_peaceful_palace.sql", "MS SQL", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 65
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250801161456_fading_sunset.sql", "MS SQL", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 65
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250808000000_add_group_time_limit.sql", "MS SQL", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 89
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250808001000_add_durationless_flag.sql", "MS SQL", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250810000000_add_rsip_tables.sql", "MS SQL", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 56
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250814000000_add_soft_delete.sql", "MS SQL", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 59
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250817000000_add_completion_description_notes.sql", "MS SQL", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250817100000_add_timing_fields.sql", "MS SQL", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250820000000_performance_optimization.sql", "MS SQL", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 203
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250904000000_add_daily_checkin_system.sql", "MS SQL", 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 65, 47, 397
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250905000000_add_gambling_mode_system.sql", "MS SQL", 0, 0, 0, 615, 0, 0, 0, 0, 0, 0, 0, 0, 114, 84, 813
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250905100000_fix_bet_transaction_atomicity.sql", "MS SQL", 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 49, 39, 391
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000000_implement_universal_write_sessions.sql", "MS SQL", 0, 0, 0, 568, 0, 0, 0, 0, 0, 0, 0, 0, 64, 78, 710
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000001_fix_function_conflicts.sql", "MS SQL", 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 50, 66, 597
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000002_fix_bet_settlement_on_session_completion.sql", "MS SQL", 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 36, 33, 330
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000003_fix_betting_reward_calculation.sql", "MS SQL", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 35, 34, 346
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000004_fix_function_overloading_conflict.sql", "MS SQL", 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 35, 34, 351
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000005_complete_function_conflict_fix.sql", "MS SQL", 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 34, 33, 309
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\supabase\migrations\20250906000006_fix_create_write_session_type_mismatch.sql", "MS SQL", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 120
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tailwind.config.js", "JavaScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 1, 43
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\test-soft-delete.sql", "MS SQL", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 59
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\test-touch-fix.html", "HTML", 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 1, 24, 218
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\test_bet_atomicity.sql", "MS SQL", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 92
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\UIFixesValidator.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 35, 51, 331
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\components\RuleLifecycleManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 583, 0, 27, 69, 679
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\components\RuleUsageStats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 0, 28, 48, 604
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\directFix.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 10, 12, 50
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\emergencyFix.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 14, 21, 102
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\fixRuleIds.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 11, 26, 100
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\quickFix.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 12, 15, 94
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\restoreFunctionTester.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 27, 24, 150
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\schemaCheckerFixed.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 22, 17, 101
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\service-optimization.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 12, 23, 151
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\services\BusinessLogicManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 754, 0, 0, 0, 0, 143, 119, 1016
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\services\ChainDeletionHandler.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 48, 36, 296
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\services\OptimizedRecycleBinService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 102, 112, 690
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\services\ServiceOrchestrator.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 661, 0, 0, 0, 0, 121, 123, 905
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\simpleTest.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 7, 7, 30
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\systemHealthChecker.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 512, 0, 0, 0, 0, 60, 75, 647
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\testRuleFixes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 8, 10, 67
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\timerPerformanceTest.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 43, 53, 334
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\ultimateFix.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 16, 35, 204
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\BatchOperationsManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 0, 134, 106, 832
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\LazyLoadingManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 623, 0, 0, 0, 0, 142, 123, 888
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\accessibility.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 439, 0, 0, 0, 0, 80, 79, 598
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\errorRecovery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 365, 0, 0, 0, 0, 86, 60, 511
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\highPerformanceDataAccess.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 437, 0, 0, 0, 0, 80, 96, 613
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\highPerformanceQueryOptimizer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 397, 0, 0, 0, 0, 82, 85, 564
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\loadingStateManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 65, 49, 332
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\memoryOptimizer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 99, 73, 539
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\resourceManager.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 97, 84, 606
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\responseTimeMonitor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 605, 0, 0, 0, 0, 127, 110, 842
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tools\experiments\utils\smartCacheSystem.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 524, 0, 0, 0, 0, 124, 108, 756
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tsconfig.app.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 33
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\tsconfig.node.json", "JSON", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 23
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\verify-all-chains.sql", "MS SQL", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 44
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\verify-database-fix.sql", "MS SQL", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 51
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 15, 2, 64
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vitest.ci.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 2, 20
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vitest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 1, 1, 34
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vitest.db.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 1, 23
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vitest.integration.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 1, 23
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\vitest.performance.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 1, 23
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\如何提高自制力？-edmond的回答.md", "Markdown", 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462, 997
"c:\Users\xfc05\Downloads\momentum\momentum-new-feature-branch\时间限定功能说明.md", "Markdown", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 89
"Total", "-", 4297, 36, 49772, 4576, 313, 160, 226, 36621, 33, 7, 15641, 1553, 7219, 11987, 132441
